date,ukr_actual,ea_mean,counterfactual_svar,gap_svar,oil_shock_ukr,supply_shock_ukr,demand_shock_ukr,demand_shock_ea,treatment_weight
2017-02-01,3.732035650210208,1.8363636363636366,4.55123482900978,-0.8191991787995718,-0.22935257048984783,0.43224896781016187,0.2217010853213025,0.1752325012746032,0.45
2017-03-01,3.012388227463436,1.4727272727272727,3.5970903774340113,-0.5847021499705751,-0.8956860038697991,0.29284773236539585,0.0812179506307496,-1.9690208151612654,0.45
2017-04-01,1.8948968364357557,1.8272727272727267,2.273308931749967,-0.3784120953142114,0.22805049551936912,0.6077555245522624,-0.21185532414601646,0.4071202316031458,0.45
2017-05-01,0.5872624249119163,1.3272727272727272,1.4324631384918796,-0.8452007135799633,-0.7944353362214697,0.4714609011457026,-0.5263848083424305,-1.807551822924546,0.45
2017-06-01,-0.5104160340901331,1.090909090909091,1.4065319451874725,-1.9169479792776056,-0.8216618638963299,0.40353411530007965,-0.13046680706174762,-0.31627730278285937,0.45
2017-07-01,-1.2040685119400818,1.1818181818181819,1.9201159330656856,-3.1241844450057674,0.28003893014345355,0.13143181689192907,-0.23165479753500706,0.9532011435705051,0.45
2017-08-01,-0.1029993666830986,1.3636363636363638,2.808763668413674,-2.9117630350967727,0.23377259591650904,-0.5127761939374229,0.4620661649366649,0.4965954691310087,0.45
2017-09-01,-0.0027011732761317,1.4181818181818182,2.277650513388297,-2.280351686664429,0.27091761520994084,0.18881202171165143,-0.3625721453671964,0.14499001261942696,0.45
2017-10-01,-0.0027011732761095,1.309090909090909,1.9697265005849562,-1.9724276738610658,-0.171546274335888,0.13136509053422984,0.08674212820995135,-0.5704609432149399,0.45
2017-11-01,-0.0027011732761095,1.4636363636363634,0.9543678482723882,-0.9570690215484977,0.5741614314057092,-0.13956816668405977,-0.23647502429838638,-0.01766546040419699,0.45
2017-12-01,-0.2024959761267153,1.2818181818181817,0.06848187117822205,-0.27097784730493735,-0.12445558291098004,0.2038620791659986,-0.199143025641327,-1.1145074958031447,0.45
2018-01-01,-0.2024959761267264,1.1363636363636362,0.196146402096908,-0.3986423782236344,0.6382411574237451,-0.015958854478923507,-0.29599475619384163,-0.9169921259614479,0.45
2018-02-01,-0.2024959761267153,1.0272727272727271,0.9057588169670889,-1.1082547930938043,-1.0334728972366127,0.04634465012555715,-0.32390225625532515,0.16131690223998194,0.45
2018-03-01,-0.5012908983538678,1.1363636363636365,1.1911460864538954,-1.6924369848077632,0.3598499020153916,0.3403354151557567,-0.21118096327435784,0.46645358997801695,0.45
2018-04-01,-0.7988942157067358,0.990909090909091,0.8844158833495082,-1.683310099056244,0.7143046764702273,0.0003275233628212708,-0.6245165076603467,-1.0826123343344831,0.45
2018-05-01,-0.7988942157067358,1.6454545454545453,0.7915817940263972,-1.590476009733133,0.4204647117374112,-0.0822544265517465,-0.22067036175239815,1.9665630255969129,0.45
2018-06-01,-0.4008957973144156,1.781818181818182,0.4409523608073008,-0.8418481581217164,-0.6828885211339921,-0.0488258178092465,0.0817762397879282,0.3360428265482707,0.45
2018-07-01,-0.101199395500906,1.936363636363636,0.1192165566380828,-0.2204159521389888,0.24114997893945259,0.2047814077057692,0.01553371780473941,-0.19301715378901835,0.45
2018-08-01,-0.0011003968991896,1.8,-0.11154875394162243,0.11044835704243283,-0.2922269713710141,0.32974126716446645,-0.2146007196469085,-0.7678537340903088,0.45
2018-09-01,-0.402299592899602,1.863636363636364,-0.30298316987797286,-0.09931642302162913,1.0060570140643925,0.19122612601258782,-0.6524684928178712,-1.1519892423321043,0.45
2018-10-01,-0.5017977951044972,2.0,-0.4951206679298903,-0.006677127174606889,-0.1396378970186446,-0.08499613051587003,-0.3331941159165421,0.1904215991343597,0.45
2018-11-01,-0.1038049862849166,1.718181818181818,0.4004685976819605,-0.5042735839668772,-2.6173613097357387,0.37694818684387604,0.5571179487368588,0.30777910818167925,0.45
2018-12-01,0.1961835873298456,1.3636363636363638,1.0559789753971867,-0.859795388067341,-0.20478198368505537,0.5195238570698534,0.006245476109608153,-0.2601070823029517,0.45
2019-01-01,0.4961721609445746,1.2363636363636366,1.4621938200858304,-0.9660216591412558,0.5097251154117721,0.22053319406712907,-0.5580363989004395,-0.4560794417416375,0.45
2019-02-01,0.4961721609445968,1.3818181818181818,1.379563448059443,-0.8833912871148462,0.12222559922619393,-0.3845466841505652,-0.9970594118176273,0.22301178378247555,0.45
2019-03-01,1.200349543453716,1.4454545454545455,1.3614102887980526,-0.16106074534433668,-0.11128991986940194,-0.6217842675040032,0.01729216297507023,0.7862735562300766,0.45
2019-04-01,3.426757233409705,1.654545454545454,2.457766211095511,0.968991022314194,0.7536093669505671,-0.9964606036012537,0.6854291511640814,0.7016805155133986,0.45
